income_stability,savings_ratio,debt_ratio,score
5,0.6587232674155951,0.8783574020660777,599.9820863464147
2,0.32050979919565076,0.1460245817866046,504.3965451422789
4,0.6680288254925053,0.9983557208394231,507.70481394517515
2,0.558086349537653,0.2689935093558201,562.5364870083151
5,0.6538467665483623,0.13091405795125588,822.2644892339681
5,0.3236415816599609,0.23020864266203467,660.394039865374
5,0.4795272413991547,0.2248969727044028,724.341804748341
3,0.29431423824381675,0.8141841623841927,353.47044658226895
4,0.5107362998152013,0.33082345402942737,645.0474837172524
1,0.615742169497591,0.570593412877096,435.11884393590753
4,0.46168535828570234,0.19275281901698693,666.8482976091849
5,0.44128807366356615,0.6791373733619248,572.774017456849
4,0.002448422876073053,0.7883195353305305,304.48350855127006
4,0.6955124637698669,0.7137230601769795,604.0880674548529
5,0.496239756277465,0.44049116679667677,666.348552471983
1,0.571643789303038,0.43282767044174597,458.80921458869136
2,0.04242160038629468,0.3904711485781126,319.82729558108406
4,0.7986723354710992,0.05453047590482929,843.1097914169909
2,0.3434932297994593,0.8654433576902951,300.0
5,0.007414841702870412,0.699727480111142,393.04769264780555
2,0.3295730023227124,0.9435167062089788,300.0
2,0.493355590984098,0.3304771101041122,518.1991033624055
3,0.6679593410405289,0.07371359036943226,725.069659305382
1,0.5825319078103133,0.20621754300548267,531.1475002224805
2,0.0041567538203044485,0.5761064845937411,300.0
3,0.6018371261661938,0.8180369083365087,475.32377796552487
4,0.7727021842856274,0.812750873050452,605.2556117991154
3,0.13839802400011286,0.7201401108626354,319.31717634125454
1,0.4335501100947622,0.17751874947774127,480.1644191945825
3,0.5389659309838576,0.2911992633473458,608.2265933893393
3,0.4735400019791527,0.733849455351107,449.261164186329
3,0.001072189746400376,0.33473768717551944,380.00756974590433
4,0.5026814844799927,0.864998305485059,481.57310214647936
4,0.1370056033609724,0.8713374654848006,333.4010016989488
5,0.26990874760737055,0.6245493343770954,520.5986987298196
1,0.07203508008929163,0.26352202168242356,309.7574255309896
5,0.6438370830929968,0.8587770543467219,599.9017169331821
4,0.21950778826730213,0.01782139314643938,622.456697362989
2,0.3081551660319828,0.2028319340151905,482.4124862082359
4,0.22323740530227607,0.4315591385165247,499.827220565953
2,0.20354267219208044,0.995488243970149,300.0
1,0.3291115501080034,0.8298593354498297,300.0
1,0.4033202865392821,0.6684519779081141,320.79252124327866
1,0.2742380979192511,0.07625847491595283,446.8176966929146
2,0.2631292998602868,0.8839048551896793,300.0
2,0.45495721170595743,0.14903762709594848,557.2715965535984
1,0.49021376573627207,0.5024187858285183,405.35987054595336
5,0.7342459040067801,0.04642152478368278,879.7719041676073
1,0.31033174747290454,0.8305356879364718,300.0
5,0.4493277383336718,0.8079445062304861,537.3477434643229
3,0.22627145072311397,0.8504950386437147,315.3600686961312
4,0.10570073928264022,0.9399280982796306,300.3018662291669
2,0.09703537370039471,0.8388831911364252,300.0
3,0.4273283103970269,0.46560097346028584,511.251032120725
4,0.254252702836518,0.554572060584251,475.32946295933186
1,0.7467459206063296,0.5015099189732212,508.2453925505655
3,0.6248038558765102,0.5257285815262265,572.2029678927362
4,0.43592201016363713,0.4935117250516836,566.3152865499497
3,0.36249250033955643,0.034893551846438386,614.528934581891
2,0.22978007670892708,0.4708297750429459,370.6630981706871
3,0.3241390059143119,0.744026610008083,386.44761936329985
2,0.6082348543025172,0.13729687759892906,622.1048784413282
2,0.5851834254528344,0.9196906435353326,378.16617712053403
3,0.4603254083625154,0.9753980303767326,371.5107542319864
3,0.20821596341947385,0.038189909494038665,551.829412519578
2,0.41472037485699015,0.9762383812890703,300.0
2,0.628136026418729,0.4927660735589844,523.4245884997963
3,0.7571985618490378,0.6564503345485555,585.9443243750485
2,0.3080001322712478,0.7025986203481692,332.4204668040484
4,0.5539306481023889,0.9065318659274888,489.6126994627089
4,0.46774682500174314,0.08637069544365239,701.1875213676016
4,0.4966833619283958,0.44376473854042453,605.5439232092309
2,0.676811167647748,0.1270329663618377,652.6145771505479
3,0.048947895383361306,0.8184488336334376,300.0
2,0.5010103928668684,0.7114398898291298,406.97219019800843
1,0.3071190050067711,0.2337242973736372,412.7303127906173
3,0.7444650227882719,0.6697464549298697,576.8620726363479
1,0.11538554221777951,0.4743111512089687,300.0
2,0.220328727574901,0.6723250416364912,306.433978539013
5,0.5523056904788138,0.27523538641678613,738.3516602664897
2,0.41720308539877404,0.8888517666902443,320.2257041524363
2,0.030142595996685895,0.4523508990667062,300.0
4,0.4390142148335566,0.1531981877335058,669.6462296133709
3,0.5711745697017084,0.648828058825806,513.8214102329416
4,0.15804876379852237,0.6068583552400317,421.1619989473994
1,0.6926838852570127,0.9968590329773837,338.01584420959
2,0.306731076967186,0.14593269066016779,498.9126235888241
2,0.5864851477066017,0.8768289914966017,391.5453616336602
2,0.4223206276481138,0.7955764087241344,350.25532844200524
1,0.00012775972969718554,0.4293432423780976,300.0
3,0.4271000602561721,0.14239779439400035,608.1206857842687
4,0.08975163000882747,0.6473003230016587,381.71055510303336
1,0.44228627420145794,0.10144689746729552,506.48044044039455
3,0.1280667863663629,0.24867298055704412,456.6248203794319
3,0.7732415422142792,0.05341243512756566,773.272886347442
4,0.1854926788581194,0.3429795806688485,511.3031973425932
5,0.1394932177032966,0.08031435235203488,631.7029813757082
2,0.6265273876182965,0.2307442069622434,601.3876929586456
1,0.6619470297312073,0.08609719981011943,598.9496519494471
5,0.43964787578188214,0.6243735888753594,588.547073650145
3,0.4540937381166762,0.7132961270236178,447.64865713958517
4,0.3449505631286951,0.16068539482904654,629.7746068027641
5,0.7112977108946137,0.9107117490705818,611.305559636671
5,0.22851769509336234,0.21964233359922902,625.5143779575762
3,0.3006567964595557,0.35550181751846477,493.61217332828284
4,0.3892432672617927,0.3689225050123843,585.0205554010017
2,0.38952076611909914,0.44549996131259695,442.15831805386057
1,0.3655086908030371,0.8757114391698484,300.0
5,0.2174049354973021,0.8711299503673018,425.6229890887303
4,0.734374860208643,0.2109350530673706,770.469428163246
3,0.6815327150286803,0.22988804440369526,683.6466726903635
1,0.46787198096388505,0.7455825655088841,323.4740227328888
3,0.7935954315498184,0.2551158682378335,720.9034121485773
4,0.740353214072294,0.12854765724896,797.5769884542295
1,0.39171009401573964,0.7986189983959081,300.0
3,0.5528069719991796,0.8032205934697265,460.1566107587539
1,0.0844196898827855,0.477181313209492,300.0
5,0.5548459658534176,0.53075804936512,662.7109715318311
3,0.005262257730371545,0.055320668067661116,465.5087026718503
4,0.33157569106805673,0.24328536168331538,599.6446679222281
1,0.5682467297211701,0.6143294710380772,402.99985057704487
5,0.10299056078315508,0.17876058373272152,587.5680491934455
2,0.7176496998554219,0.01479820928526332,702.6204171565898
2,0.654815223994858,0.29834429181910793,592.4228020522108
1,0.30014437110863945,0.2893235115011955,393.2606949930971
2,0.08378297690281951,0.768034466512333,300.0
2,0.6000588880309855,0.8751346653419009,397.48315560982394
1,0.4544350962060669,0.529656398092494,382.8771190546786
4,0.21179848807498783,0.8242059650858039,377.457605704254
5,0.5128154091730761,0.4012339390783143,684.7559819457362
1,0.44178487124171373,0.7588820621444331,309.0493298533556
1,0.3045409248640007,0.5921495461545685,304.17150609922976
5,0.20163703710533315,0.17308642767721139,628.7288865389698
5,0.43068842794378687,0.42375836433604885,645.1478618767001
1,0.48502761535220795,0.03692933372081897,542.9322460246375
5,0.5881360265168593,0.9388425676723859,553.6016403050279
1,0.7723920172429591,0.7952457199071611,430.38309092503533
4,0.40924694511572135,0.8825629816537709,438.9298835501573
1,0.2566557186884925,0.6392050927856603,300.0
5,0.17224000093843372,0.1781166190836725,615.4610146502717
1,0.7797167570340794,0.09532221065909385,643.2900396159037
2,0.27305697134760315,0.5001200823003288,379.18676384894263
5,0.19939416504781526,0.9188515928796055,404.10218815524445
2,0.7464848912607592,0.17570134528525794,665.8835529187263
3,0.3457757088535067,0.9859680008717366,322.5198832798817
5,0.6958835502628822,0.00851312073277355,875.7994838853208
1,0.5480853416036089,0.03325198785353689,569.2585402853824
4,0.015993847399503113,0.31849948249714566,450.84769421065755
5,0.06707461122885557,0.20457136731665926,565.4584342965445
2,0.3633692523836378,0.17178302731465067,513.8127927590599
4,0.012776500570271222,0.6044867213270205,363.7645838300023
1,0.17257642950178306,0.9438269270573031,300.0
3,0.03290589931401877,0.3988251143162137,373.5148254307434
2,0.4157840662067302,0.6012569792282878,405.9365327142057
1,0.4378908290165103,0.5208014236353603,378.91590451599603
3,0.6204744524867736,0.34407226742311714,624.9681007677742
4,0.3164670376631931,0.8150569101605692,422.0697420171065
4,0.11770089254072698,0.633785002919748,396.94485614036637
3,0.3057064165082743,0.9744014693352487,309.9621258027351
4,0.7225252529752851,0.9813806607691369,534.595902959373
4,0.7762424315686051,0.6957156926699115,641.7822648264686
1,0.6741431379790401,0.7374332508526338,408.42727993582594
1,0.025676085205421195,0.033593045129796995,360.1925205432294
2,0.5608316675811506,0.8629808134636727,385.4384229933584
2,0.7385389555276044,0.17195834612050298,663.8280783748909
4,0.09601678286080216,0.21049229662376234,515.2590241571921
5,0.7129210626298139,0.38652453172133605,769.2110655355248
4,0.3347158462743147,0.4599553867210049,535.8997224934244
4,0.0006277673028167286,0.5769170593255316,367.17598912346716
3,0.6302993991792657,0.12446022884480124,694.781691018266
4,0.7569839411545023,0.24888294810248213,768.1286920310563
5,0.6506451017035345,0.13821257880122484,818.7942670410464
3,0.2069417658046726,0.9371408297886266,300.0
5,0.7481074764886153,0.2354178423230523,828.6176378985305
5,0.2750718628134064,0.46823850776827447,569.5571927948802
3,0.5077767228003757,0.4204503713447503,556.9755777167252
1,0.13210934824518983,0.9674773139168005,300.0
3,0.7604737755584312,0.8217635470335921,537.6604461132948
5,0.15574071382282675,0.04103857388785348,649.9847133627748
3,0.39995116383266655,0.8558404522578495,383.22832985571176
2,0.3340753604904052,0.2089628728174081,490.9412823509397
5,0.461313537937129,0.9466691906865343,500.52465796889123
5,0.7664790908897237,0.3656650163726022,796.8921314441088
1,0.7162522550125605,0.09813097191549791,617.0616104303749
3,0.32978289664672156,0.6641083756777663,412.6806459553588
1,0.17869841762046967,0.014434510186473348,427.14901399224584
5,0.24221357713329336,0.38737676939689225,580.6724000342497
4,0.46080899237524264,0.11790996797402453,688.9506065578896
4,0.6655926432151772,0.6941999891363686,597.9770605451603
5,0.2510037556976144,0.12023239390510987,664.3317841075128
5,0.2799201334029328,0.07449752142246968,689.6187969344322
2,0.3755233781109397,0.6360321044800132,379.3997199003719
2,0.2704277626569948,0.8579127946299954,300.0
1,0.4001454287251884,0.10960594090998454,487.17638921708
4,0.7754548685209157,0.4523932487449388,714.4639727848847
3,0.40546796193314505,0.2573748099494938,564.9747417884099
5,0.24352789872953773,0.6627163837457103,498.59624436810196
5,0.5307509022129685,0.12902222067510205,773.5936946826567
1,0.7491347103513926,0.583224741952546,484.6864615547932
3,0.28833068280963065,0.11720511790117916,560.1707377534985
2,0.6925126762418731,0.28177111892222184,612.4737348200827
5,0.6434528776943409,0.9334263334787201,577.3532510341204
3,0.0813609248009291,0.8104484186404791,300.0
1,0.2233637401169636,0.7418654525667207,300.0
2,0.7582741574007964,0.3799584003119938,609.3221428667205
2,0.021045671366587106,0.5838980193951911,300.0
3,0.3572859753784092,0.7528289203306873,397.06571405215755
4,0.5780465511299531,0.6101816563341287,588.1641235517426
4,0.2246846043367576,0.38743442962312535,513.6435128477655
2,0.14822047675984037,0.4578492391716945,341.9334189524278
3,0.40383712788506865,0.6927702697405509,433.7037702318622
5,0.3896640084562239,0.7794763391349258,522.0227016420118
4,0.10829784804135861,0.6378564158784082,391.96221445302103
1,0.5251486735105976,0.1416036463737309,527.5783754921198
2,0.09050062410885121,0.2836250093728321,371.11274683169086
3,0.38180427643825365,0.011801000843329246,629.1814103223028
1,0.7563513937894966,0.6961396230372033,453.69867060463764
3,0.34947031200437473,0.3721574557015964,508.14088809127094
1,0.1343848556216398,0.01619615844013156,408.8950947166164
3,0.7805932388788238,0.8282671889883675,543.7571388550193
4,0.5258628490428765,0.3450193780192621,646.839326211372
1,0.5623743818864325,0.08918986210724744,558.1927941223987
3,0.5888837937294576,0.15713506870265181,668.4129968809875
2,0.1841213409425123,0.4975341891635202,344.38827962794886
4,0.2025304647024614,0.8340013555606279,370.8117792127962
2,0.09265840981274298,0.15267460357260942,411.2609828533143
4,0.32409942311841605,0.06832605126608415,649.1419538675411
4,0.032841968055113926,0.8032780492815785,312.153372437572
4,0.3139007827373993,0.629848991909614,476.60561552207554
